Nombre EPS, Razón Social ,Valor Autorizado por EPS ($),Valor Giro a IPS ($),Fecha de giro,Observaciones
NUEVA EPS ,E.S.E. HOSPITAL SANTO DOMINGO SAVIO," 174,550,768.00 "," 174,550,768.00 ",4/12/2024,
NUEVA EPS ,DUMIAN MÉDICAL S.A.S," 174,538,939.00 "," 174,538,939.00 ",4/12/2024,
NUEVA EPS ,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS," 174,301,139.00 "," 174,301,139.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA," 174,203,749.00 "," 174,203,749.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO," 173,910,924.00 "," 173,910,924.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO," 173,190,558.00 "," 173,190,558.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO," 172,618,348.00 "," 172,618,348.00 ",4/12/2024,
NUEVA EPS ,ESE CENTRO DE SALUD USIACURI JOSE MARIA FEREZ FARAH," 172,456,231.00 "," 172,456,231.00 ",4/12/2024,
NUEVA EPS ,FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR," 170,681,529.00 "," 170,681,529.00 ",4/12/2024,
NUEVA EPS ,INSTITUTO PARA NIÑOS CIEGOS Y SORDOS DEL VALLE DEL CAUCA," 170,467,732.00 "," 170,467,732.00 ",4/12/2024,
NUEVA EPS ,DIAGNOSTIMED S.A.," 170,197,408.00 "," 170,197,408.00 ",4/12/2024,
NUEVA EPS ,CLINICA SAHAGUN I.P.S. S.A," 170,153,233.00 "," 170,153,233.00 ",4/12/2024,
NUEVA EPS ,CENTRO OFTALMOLOGICO VISION TOTAL SAS," 170,104,963.00 "," 170,104,963.00 ",4/12/2024,
NUEVA EPS ,UROLOGOS DEL NORTE DE SANTANDER URONORTE S.A.," 169,912,325.00 "," 169,912,325.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE ESCANOGRAFIA YOPAL LTDA," 169,860,921.00 "," 169,860,921.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LOCAL CURUMANI CRISTIAN MORENO PALLARES," 169,735,581.00 "," 169,735,581.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SANTA TERESITA," 169,589,775.00 "," 169,589,775.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JOSE DE TADO," 168,856,960.00 "," 168,856,960.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN," 168,703,840.00 "," 168,703,840.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL MANUEL URIBE ANGEL," 168,519,351.00 "," 168,519,351.00 ",4/12/2024,
NUEVA EPS ,FUNDACION SOMA," 167,842,797.00 "," 167,842,797.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO," 167,788,689.00 "," 167,788,689.00 ",4/12/2024,
NUEVA EPS ,IPS INDIGENA CAPERA SAS," 167,483,073.00 "," 167,483,073.00 ",4/12/2024,
NUEVA EPS ,CLÍNICA IMBANACO S.A.S.," 166,151,500.00 "," 166,151,500.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL JUAN LUIS LONDOÑO," 166,010,071.00 "," 166,010,071.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN ROQUE ESE," 164,976,173.00 "," 164,976,173.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA CANDELARIA," 163,812,548.00 "," 163,812,548.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN ANTONIO," 163,607,463.00 "," 163,607,463.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA," 163,536,975.00 "," 163,536,975.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JOSE," 162,877,440.00 "," 162,877,440.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL DE PUERTO LOPEZ," 162,847,256.00 "," 162,847,256.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA," 162,776,418.00 "," 162,776,418.00 ",4/12/2024,
NUEVA EPS ,CUIDARTE EN CASA SAS," 162,651,222.00 "," 162,651,222.00 ",4/12/2024,
NUEVA EPS ,UNIDAD RENAL DEL TOLIMA SAS," 161,905,281.00 "," 161,905,281.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO," 161,762,925.00 "," 161,762,925.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE DIAGNOSTICO AVANZADO SAS," 161,544,677.00 "," 161,544,677.00 ",4/12/2024,
NUEVA EPS ,FUNDACION OFTALMOLOGICA DEL CARIBE," 159,922,141.00 "," 159,922,141.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL DE OBANDO EMPRESA SOCIAL DEL ESTADO," 159,889,138.00 "," 159,889,138.00 ",4/12/2024,
NUEVA EPS ,SOCIEDAD DE NEUROCIENCIAS DIAGNOSTICAS NEUROIMAGENES S.A," 159,755,522.00 "," 159,755,522.00 ",4/12/2024,
NUEVA EPS ,CENTRO DE NEUROREHABILITACION APAES SAS," 159,067,525.00 "," 159,067,525.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN ANTONIO CHIA," 158,733,768.00 "," 158,733,768.00 ",4/12/2024,
NUEVA EPS ,MEINTEGRAL S.A.S," 158,405,485.00 "," 158,405,485.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL PEDRO NEL CARDONA," 157,670,240.00 "," 157,670,240.00 ",4/12/2024,
NUEVA EPS ,CLINICA ALTA COMPLEJIDAD SAN JUAN BAUTISTA S.A.S," 157,520,997.00 "," 157,520,997.00 ",4/12/2024,
NUEVA EPS ,UNIDAD PRESTADORA DE SERVICIOS DE SALUD MENTAL UNIPSSAM SAS," 157,044,261.00 "," 157,044,261.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL EL CARMEN," 156,155,188.00 "," 156,155,188.00 ",4/12/2024,
NUEVA EPS ,GASES INDUSTRIALES DE COLOMBIA S.A.," 155,955,800.00 "," 155,955,800.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO," 155,624,653.00 "," 155,624,653.00 ",4/12/2024,
NUEVA EPS ,UNIDAD DE DIAGNOSTICO POR IMAGEN DIAGNOSTICAR S.A.S.," 155,162,038.00 "," 155,162,038.00 ",4/12/2024,
NUEVA EPS ,MEDICINA NUCLEAR SA," 154,921,616.00 "," 154,921,616.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE," 154,545,612.00 "," 154,545,612.00 ",4/12/2024,
NUEVA EPS ,IPSI WAYUU TALATSHI," 154,421,766.00 "," 154,421,766.00 ",4/12/2024,
NUEVA EPS ,ONCOLOGOS DEL OCCIDENTE S.A.S.," 154,335,824.00 "," 154,335,824.00 ",4/12/2024,
NUEVA EPS ,INSTITUTO NACIONAL DE CANCEROLOGIA," 154,126,762.00 "," 154,126,762.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN," 153,805,625.00 "," 153,805,625.00 ",4/12/2024,
NUEVA EPS ,FUNDACION HOSPITAL SAN CARLOS," 153,754,362.00 "," 153,754,362.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI," 153,277,572.00 "," 153,277,572.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN JUAN BOSCO E.S.E," 153,225,543.00 "," 153,225,543.00 ",4/12/2024,
NUEVA EPS ,OFTALMOLOGIA DE ALTA TECNOLOGÍA SAS," 152,868,941.00 "," 152,868,941.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA," 152,432,418.00 "," 152,432,418.00 ",4/12/2024,
NUEVA EPS ,CLINICA PALMIRA S.A.," 152,415,895.00 "," 152,415,895.00 ",4/12/2024,
NUEVA EPS ,FUNDACION NEFROUROS," 152,275,840.00 "," 152,275,840.00 ",4/12/2024,
NUEVA EPS ,ASOCIACION SANTANDEREANA PRO-NIÑO RETARDADO MENTAL," 152,275,358.00 "," 152,275,358.00 ",4/12/2024,
NUEVA EPS ,SALUD VITAL DE COLOMBIA IPS SAS," 151,709,333.00 "," 151,709,333.00 ",4/12/2024,
NUEVA EPS ,MEDICAUCA S.A.S," 151,416,378.00 "," 151,416,378.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA," 151,287,501.00 "," 151,287,501.00 ",4/12/2024,
NUEVA EPS ,SERVICIOS MEDICOS INTEGRALES DE SALUD SAS SERVIMEDICOS SAS," 151,135,783.00 "," 151,135,783.00 ",4/12/2024,
NUEVA EPS ,FABILU S.A.S," 150,915,998.00 "," 150,915,998.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS," 150,915,873.00 "," 150,915,873.00 ",4/12/2024,
NUEVA EPS ,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO," 150,764,285.00 "," 150,764,285.00 ",4/12/2024,
NUEVA EPS ,GRUPO AVA LABZELL LIMITADA," 150,046,791.00 "," 150,046,791.00 ",4/12/2024,
NUEVA EPS ,CLINICA ANTIOQUIA S.A.," 150,030,370.00 "," 150,030,370.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO," 149,017,107.00 "," 149,017,107.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER," 148,982,016.00 "," 148,982,016.00 ",4/12/2024,
NUEVA EPS ,CLINICA VALLE SALUD SAN FERNANDO S.A.S," 148,556,265.00 "," 148,556,265.00 ",4/12/2024,
NUEVA EPS ,CARE & HEALTH SAS," 148,538,545.00 "," 148,538,545.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I," 148,510,099.00 "," 148,510,099.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JORGE," 147,553,712.00 "," 147,553,712.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO," 147,314,096.00 "," 147,314,096.00 ",4/12/2024,
NUEVA EPS ,ORGANIZACIONES DE IMAGENOLOGIA COLOMBIANA OIC SA," 147,113,410.00 "," 147,113,410.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO," 147,046,803.00 "," 147,046,803.00 ",4/12/2024,
NUEVA EPS ,CORPORACION COLOMBIA SALUDABLE," 146,508,888.00 "," 146,508,888.00 ",4/12/2024,
NUEVA EPS ,MULTI IMÁGENES MÉDICAS S.A.S," 146,392,018.00 "," 146,392,018.00 ",4/12/2024,
NUEVA EPS ,INSTITUTO ESPECIALIZADO EN SALUD MENTAL IMES LTDA," 146,097,081.00 "," 146,097,081.00 ",4/12/2024,
NUEVA EPS ,MEDICINA INTENSIVA DEL TOLIMA S.A.," 145,812,360.00 "," 145,812,360.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL REGIONAL NUESTRA SEÑORA DE LAS MERCEDES DE COROZAL E.S.E.," 145,567,292.00 "," 145,567,292.00 ",4/12/2024,
NUEVA EPS ,RADIOLOGOS ASOCIADOS S.A.S," 145,067,987.00 "," 145,067,987.00 ",4/12/2024,
NUEVA EPS ,HELP TRAUMA SALUD Y ORTOPEDIA IPS SAS," 144,696,883.00 "," 144,696,883.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META," 144,356,399.00 "," 144,356,399.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO VIDASINU," 144,200,440.00 "," 144,200,440.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ZONA BANANERA," 144,195,932.00 "," 144,195,932.00 ",4/12/2024,
NUEVA EPS ,CLINICA SAN JOSE IPS LTDA," 143,991,828.00 "," 143,991,828.00 ",4/12/2024,
NUEVA EPS ,MEDIAGNOSTICA TECMEDI TECNOLOGIA MEDICA DIAGNOSTICA S.A.S," 143,865,993.00 "," 143,865,993.00 ",4/12/2024,
NUEVA EPS ,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDÍGENA MANEXKA IPSI," 143,048,556.00 "," 143,048,556.00 ",4/12/2024,
NUEVA EPS ,ANASHIWAYA IPSI," 142,868,882.00 "," 142,868,882.00 ",4/12/2024,
NUEVA EPS ,IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S," 142,607,647.00 "," 142,607,647.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN JOSE ESE," 142,363,702.00 "," 142,363,702.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO," 142,349,316.00 "," 142,349,316.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JOSE DE SAMANA," 141,504,512.00 "," 141,504,512.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL HELI MORENO BLANCO," 141,376,132.00 "," 141,376,132.00 ",4/12/2024,
NUEVA EPS ,IPS MEDCARE DE COLOMBIA S.A.S.," 141,291,522.00 "," 141,291,522.00 ",4/12/2024,
NUEVA EPS ,CLINICA ERASMO LTDA," 141,016,005.00 "," 141,016,005.00 ",4/12/2024,
NUEVA EPS ,ESE DEPARTAMENTAL HOSPITAL SAN ANTONIO DE VILLAMARIA," 140,788,004.00 "," 140,788,004.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN ANTONIO," 140,625,604.00 "," 140,625,604.00 ",4/12/2024,
NUEVA EPS ,CLINICA DE URGENCIAS DE SALUD MENTAL SAN LUCAS SAS," 140,235,746.00 "," 140,235,746.00 ",4/12/2024,
NUEVA EPS ,FUNDACION POLICLINICA CIENAGA," 140,056,139.00 "," 140,056,139.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO," 140,007,490.00 "," 140,007,490.00 ",4/12/2024,
NUEVA EPS ,ESE CENTRO DE SALUD SAN VICENTE FERRER," 140,002,728.00 "," 140,002,728.00 ",4/12/2024,
NUEVA EPS ,GASTROQUIRURGICA S.A.S.," 139,160,652.00 "," 139,160,652.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO," 138,950,498.00 "," 138,950,498.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL," 138,740,493.00 "," 138,740,493.00 ",4/12/2024,
NUEVA EPS ,ESCANOGRAFÍA NEUROLÓGICA S.A," 138,695,789.00 "," 138,695,789.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ," 138,659,284.00 "," 138,659,284.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS," 138,326,812.00 "," 138,326,812.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN JOSE DE ORTEGA," 138,290,295.00 "," 138,290,295.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA," 138,211,174.00 "," 138,211,174.00 ",4/12/2024,
NUEVA EPS ,URMEDICAS VIP S.A.S," 137,770,071.00 "," 137,770,071.00 ",4/12/2024,
NUEVA EPS ,IPS TOLUSALUD LTDA," 137,738,161.00 "," 137,738,161.00 ",4/12/2024,
NUEVA EPS ,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA," 137,661,873.00 "," 137,661,873.00 ",4/12/2024,
NUEVA EPS ,INTERGASTRO S.A," 137,241,195.00 "," 137,241,195.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN CRISTOBAL DE CIENAGA," 136,798,260.00 "," 136,798,260.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI," 136,192,835.00 "," 136,192,835.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE TAURAMENA," 136,136,584.00 "," 136,136,584.00 ",4/12/2024,
NUEVA EPS ,CLINICA REINA ISABEL SAS," 135,781,506.00 "," 135,781,506.00 ",4/12/2024,
NUEVA EPS ,UNIDAD DE SALUD MENTAL DE ARAUCA LTDA," 135,546,490.00 "," 135,546,490.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN AGUSTIN DE FONSECA," 135,483,263.00 "," 135,483,263.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SANTA MATILDE DE MADRID," 134,725,713.00 "," 134,725,713.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA," 134,415,864.00 "," 134,415,864.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO," 134,239,681.00 "," 134,239,681.00 ",4/12/2024,
NUEVA EPS ,MULTISALUD SAS," 134,205,542.00 "," 134,205,542.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI," 133,840,646.00 "," 133,840,646.00 ",4/12/2024,
NUEVA EPS ,CARDIOLOGOS DEL CAFE SAS," 133,587,371.00 "," 133,587,371.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL DE FILANDIA," 133,488,363.00 "," 133,488,363.00 ",4/12/2024,
NUEVA EPS ,CENTRO MEDICO BUENOS AIRES SAS," 133,390,457.00 "," 133,390,457.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE," 133,314,895.00 "," 133,314,895.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE VIOTA," 133,182,516.00 "," 133,182,516.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON," 133,083,754.00 "," 133,083,754.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LA BUENA ESPERANZA," 132,826,388.00 "," 132,826,388.00 ",4/12/2024,
NUEVA EPS ,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL," 132,796,903.00 "," 132,796,903.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL REINA SOFIA DE ESPAÑA EMPRESA SOCIAL DEL ESTADO LERIDA TOLIMA," 132,754,970.00 "," 132,754,970.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL DEL ROSARIO EMPRESA SOCIAL DEL ESTADO," 132,545,819.00 "," 132,545,819.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ," 132,202,468.00 "," 132,202,468.00 ",4/12/2024,
NUEVA EPS ,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS," 131,903,439.00 "," 131,903,439.00 ",4/12/2024,
NUEVA EPS ,UCIMED S.A," 131,627,503.00 "," 131,627,503.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA," 131,582,854.00 "," 131,582,854.00 ",4/12/2024,
NUEVA EPS ,INSTITUTO OFTALMOLOGICO DEL TOLIMA SAS," 131,393,234.00 "," 131,393,234.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE," 131,361,655.00 "," 131,361,655.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIVINO SALVADOR DE SOPO," 131,165,243.00 "," 131,165,243.00 ",4/12/2024,
NUEVA EPS ,INVERSIONES LUCEDMARB S.A," 131,124,103.00 "," 131,124,103.00 ",4/12/2024,
NUEVA EPS ,E.S.E HOSPITAL EDUARDO SANTOS," 131,112,986.00 "," 131,112,986.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE," 130,403,856.00 "," 130,403,856.00 ",4/12/2024,
NUEVA EPS ,PROYECTAR SALUD SAS," 130,184,664.00 "," 130,184,664.00 ",4/12/2024,
NUEVA EPS ,I.P.S. CLINICA GUARANDA SANA S.A.S.," 129,976,681.00 "," 129,976,681.00 ",4/12/2024,
NUEVA EPS ,GAMANUCLEAR LTDA," 129,317,113.00 "," 129,317,113.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA," 129,091,704.00 "," 129,091,704.00 ",4/12/2024,
NUEVA EPS ,CENTRO MEDICO GUAVIARE CMG S.A.S," 128,934,159.00 "," 128,934,159.00 ",4/12/2024,
NUEVA EPS ,UNIDAD CLINICA LA MAGDALENA SAS," 128,658,538.00 "," 128,658,538.00 ",4/12/2024,
NUEVA EPS ,CLINICA CARTAGENA DEL MAR S.A.S," 128,631,747.00 "," 128,631,747.00 ",4/12/2024,
NUEVA EPS ,CLINICA JERUSALEN," 128,611,128.00 "," 128,611,128.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II," 128,506,200.00 "," 128,506,200.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LOCAL TURBACO," 128,059,175.00 "," 128,059,175.00 ",4/12/2024,
NUEVA EPS ,VIVESSALUD EJE CAFETERO S.A.S.," 127,841,610.00 "," 127,841,610.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL MANUEL ELKIN PATARROYO," 127,343,300.00 "," 127,343,300.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL CAICEDO Y FLOREZ," 127,255,965.00 "," 127,255,965.00 ",4/12/2024,
NUEVA EPS ,CLINICA OFTALMOLOGICA DE SUCRE S.A.S," 126,736,711.00 "," 126,736,711.00 ",4/12/2024,
NUEVA EPS ,INTEGRAL SOLUTIONS SD SAS," 126,496,153.00 "," 126,496,153.00 ",4/12/2024,
NUEVA EPS ,UNIDAD DE ATENCIÓN INTEGRAL SEMBRANDO ESPERANZA S.A.S," 126,489,087.00 "," 126,489,087.00 ",4/12/2024,
NUEVA EPS ,IPS SALUD MENTAL MONTE SINAI SAS," 126,089,087.00 "," 126,089,087.00 ",4/12/2024,
NUEVA EPS ,SALUD TIERRALTA IPS SAS," 126,077,977.00 "," 126,077,977.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL JORGE ISAAC RINCON TORRES," 126,039,310.00 "," 126,039,310.00 ",4/12/2024,
NUEVA EPS ,SES SALUD S.A.," 125,813,651.00 "," 125,813,651.00 ",4/12/2024,
NUEVA EPS ,SALUD RENAL S.A.," 125,643,904.00 "," 125,643,904.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL ISMAEL SILVA E.S.E.," 125,182,350.00 "," 125,182,350.00 ",4/12/2024,
NUEVA EPS ,BIOMAB I P S SAS SIGLA BIOMAB I P S," 125,145,477.00 "," 125,145,477.00 ",4/12/2024,
NUEVA EPS ,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO," 125,065,999.00 "," 125,065,999.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL HERNANDO QUINTERO BLANCO E.S.E," 124,650,180.00 "," 124,650,180.00 ",4/12/2024,
NUEVA EPS ,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO," 124,522,439.00 "," 124,522,439.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS," 124,266,543.00 "," 124,266,543.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2," 124,056,883.00 "," 124,056,883.00 ",4/12/2024,
NUEVA EPS ,DISORTHO SA," 123,644,146.00 "," 123,644,146.00 ",4/12/2024,
NUEVA EPS ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE," 123,270,508.00 "," 123,270,508.00 ",4/12/2024,
NUEVA EPS ,MEDIFACA IPS S.A.S," 123,096,762.00 "," 123,096,762.00 ",4/12/2024,
NUEVA EPS ,FUNDACION ARRECIFES," 122,770,662.00 "," 122,770,662.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN JOSE DE GUACHETA," 122,400,779.00 "," 122,400,779.00 ",4/12/2024,
NUEVA EPS ,SUBSANAR SALUD IPS," 122,397,886.00 "," 122,397,886.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN VICENTE DE PAUL," 122,329,368.00 "," 122,329,368.00 ",4/12/2024,
NUEVA EPS ,FUNDACION LA MANO DE DIOS," 122,224,504.00 "," 122,224,504.00 ",4/12/2024,
NUEVA EPS ,PREVENCION Y SALUD INTEGRAL PARA LA FAMILIA IPS LTDA," 122,073,729.00 "," 122,073,729.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL SAN VICENTE ESE," 121,599,355.00 "," 121,599,355.00 ",4/12/2024,
NUEVA EPS ,HOSPITAL NUESTRA SEÑORA DE LOURDES EMPRESA SOCIAL DEL ESTADO DE ATACO TOLIMA," 121,557,841.00 "," 121,557,841.00 ",4/12/2024,
NUEVA EPS ,"UNIDAD DE GASTROENTEROLOGÍA, NUTRICIÓN Y ENDOSCOPIA PEDIATRICA SAS"," 121,485,463.00 "," 121,485,463.00 ",4/12/2024,
NUEVA EPS ,FUNDACION SANTA FE DE BOGOTA," 121,455,566.00 "," 121,455,566.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL LOCAL SAN ZENON," 121,105,404.00 "," 121,105,404.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE," 120,823,527.00 "," 120,823,527.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL LOCAL SANTA TERESA DE TESALIA," 120,730,589.00 "," 120,730,589.00 ",4/12/2024,
NUEVA EPS ,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001)," 120,509,845.00 "," 120,509,845.00 ",4/12/2024,
NUEVA EPS ,ESE HOSPITAL SAN RAFAEL," 120,492,093.00 "," 120,492,093.00 ",4/12/2024,
